"","titulo","diretor","sinopse","genero","duracao","paises","ano","mostra","dia","data","hora","local","bairro","hora_fim"
"441","Relatos do front","Renato Martins","<U+200B>Rodado no Rio de Janeiro, o filme joga luz sobre a segurança pública no Brasil através dos depoimentos de pessoas que vivem ou viveram a rotina de combate entre traficantes de drogas e a polícia. São ouvidos mães que perderam seus filhos, ex-traficantes e policiais. Sem que se tome partido, apresentam-se ao público diferentes lados de uma mesma tragédia.<U+200B>","Documentário/Documentary",105,"Brasil",2018,"Première Brasil: Competição longa documentário","Terça",2018-11-06,19:00:00,"Kinoplex São Luiz 1","Catete",20:45:00
"442","O mundo é redondo pra ninguém se esconder nos cantos – Parte I: Refúgio","Leandro Goddinho","<U+200B>Série documental sobre a diáspora LGBTQ+ no mundo. A parte I trata de um jovem africano que foi forçado a fugir da Nigéria para se salvar da condenação à pena de morte.<U+200B>","Documentário/Documentary",10,"Brasil / Alemanha",2017,"Première Brasil: Hors Concours curta","Domingo",2018-11-04,NA,"CCLSR - Cine Odeon NET Claro","Centro",NA
"443","O mundo é redondo pra ninguém se esconder nos cantos – Parte I: Refúgio","Leandro Goddinho","<U+200B>Série documental sobre a diáspora LGBTQ+ no mundo. A parte I trata de um jovem africano que foi forçado a fugir da Nigéria para se salvar da condenação à pena de morte.<U+200B>","Documentário/Documentary",10,"Brasil / Alemanha",2017,"Première Brasil: Hors Concours curta","Segunda",2018-11-05,14:00:00,"Kinoplex São Luiz 1","Catete",14:10:00
"444","O mundo é redondo pra ninguém se esconder nos cantos – Parte I: Refúgio","Leandro Goddinho","<U+200B>Série documental sobre a diáspora LGBTQ+ no mundo. A parte I trata de um jovem africano que foi forçado a fugir da Nigéria para se salvar da condenação à pena de morte.<U+200B>","Documentário/Documentary",10,"Brasil / Alemanha",2017,"Première Brasil: Hors Concours curta","Domingo",2018-11-11,21:10:00,"Cine Arte UFF","Niterói",21:20:00
"445","Boi","Lucas Bettim, Renan Carvalho","<U+200B>Armando é um adulto solitário que mora com a mãe, mas ela o desdenha. Em uma de suas noites de insônia, ele se apaixona por um boi à venda em um canal de TV e vê sua vida se transformar.<U+200B>","Animação/Animation",13,"Brasil",2018,"Première Brasil: Competição curta","Domingo",2018-11-04,NA,"Estação NET Gávea 5","Gávea",NA
"446","Boi","Lucas Bettim, Renan Carvalho","<U+200B>Armando é um adulto solitário que mora com a mãe, mas ela o desdenha. Em uma de suas noites de insônia, ele se apaixona por um boi à venda em um canal de TV e vê sua vida se transformar.<U+200B>","Animação/Animation",13,"Brasil",2018,"Première Brasil: Competição curta","Domingo",2018-11-04,19:00:00,"Estação NET Gávea 3","Gávea",19:13:00
"447","Boi","Lucas Bettim, Renan Carvalho","<U+200B>Armando é um adulto solitário que mora com a mãe, mas ela o desdenha. Em uma de suas noites de insônia, ele se apaixona por um boi à venda em um canal de TV e vê sua vida se transformar.<U+200B>","Animação/Animation",13,"Brasil",2018,"Première Brasil: Competição curta","Segunda",2018-11-05,13:00:00,"CCLSR - Cine Odeon NET Claro","Centro",13:13:00
"448","Boi","Lucas Bettim, Renan Carvalho","<U+200B>Armando é um adulto solitário que mora com a mãe, mas ela o desdenha. Em uma de suas noites de insônia, ele se apaixona por um boi à venda em um canal de TV e vê sua vida se transformar.<U+200B>","Animação/Animation",13,"Brasil",2018,"Première Brasil: Competição curta","Terça",2018-11-06,19:00:00,"Kinoplex São Luiz 1","Catete",19:13:00
"449","THF : Aeroporto Central","Karim Ainouz","<U+200B>Um jovem sírio vive no interior do aeroporto de Tempelhof, uma das mais célebres construções do regime nazista, enquanto aguarda as autoridades decidirem sobre sua permanência no país. Um olhar sobre a Berlim contemporânea, acompanhando os sentimentos ambivalentes do protagonista em relação ao não-lugar que ocupa.<U+200B>","Documentário/Documentary",97,"Brasil / Alemanha / França",2018,"Première Brasil: Hors Concours longa documentário","Domingo",2018-11-04,NA,"CCLSR - Cine Odeon NET Claro","Centro",NA
"450","THF : Aeroporto Central","Karim Ainouz","<U+200B>Um jovem sírio vive no interior do aeroporto de Tempelhof, uma das mais célebres construções do regime nazista, enquanto aguarda as autoridades decidirem sobre sua permanência no país. Um olhar sobre a Berlim contemporânea, acompanhando os sentimentos ambivalentes do protagonista em relação ao não-lugar que ocupa.<U+200B>","Documentário/Documentary",97,"Brasil / Alemanha / França",2018,"Première Brasil: Hors Concours longa documentário","Segunda",2018-11-05,14:00:00,"Kinoplex São Luiz 1","Catete",15:37:00
"451","THF : Aeroporto Central","Karim Ainouz","<U+200B>Um jovem sírio vive no interior do aeroporto de Tempelhof, uma das mais célebres construções do regime nazista, enquanto aguarda as autoridades decidirem sobre sua permanência no país. Um olhar sobre a Berlim contemporânea, acompanhando os sentimentos ambivalentes do protagonista em relação ao não-lugar que ocupa.<U+200B>","Documentário/Documentary",97,"Brasil / Alemanha / França",2018,"Première Brasil: Hors Concours longa documentário","Domingo",2018-11-11,21:10:00,"Cine Arte UFF","Niterói",22:47:00
"452","Rio, Zona Norte","Nelson Pereira dos Santos","Um talentoso sambista,conhecido como Espírito da Luz, tenta vender suas composições e fazer algum sucesso, mas acaba enganado por oportunistas e se vê preso nos esquemas da indústria. Inconsciente após um acidente de trem, ele relembra momentos de suas vida e carreira, passados em grande parte no subúrbio carioca. O filme, por um lado, é histórico retrato de seu tempo e, por outro, aponta caminhos estéticos que viriam a orientar a cinematografia nacional.","Ficção/Fiction",90,"Brasil",1957,"Clássicos & Cults","Domingo",2018-11-04,NA,"Instituto Moreira Salles","Gávea",NA
"453","Uma noite não é nada","Alain Fresnot","<U+200B>São Paulo, 1984.  Agostinho, um professor de 
física decadente,  é casado com Januária e leciona em um curso supletivo noturno. Ele se apaixona por sua aluna Márcia, uma jovem instável, viciada em 
drogas e soropositiva. Dividido entre a rotina 
familiar e os encontros com Márcia, Agostinho arrisca tudo e, em um misto de paixão e loucura, se contamina propositalmente com o vírus HIV. Surpreendentemente, Agostinho contará com a compreensão e compaixão de Januária.<U+200B>","Ficção/Fiction",95,"Brasil",2018,"Première Brasil: Hors Concours longa ficção","Domingo",2018-11-04,NA,"Estação NET Botafogo 1","Botafogo",NA
"454","Uma noite não é nada","Alain Fresnot","<U+200B>São Paulo, 1984.  Agostinho, um professor de 
física decadente,  é casado com Januária e leciona em um curso supletivo noturno. Ele se apaixona por sua aluna Márcia, uma jovem instável, viciada em 
drogas e soropositiva. Dividido entre a rotina 
familiar e os encontros com Márcia, Agostinho arrisca tudo e, em um misto de paixão e loucura, se contamina propositalmente com o vírus HIV. Surpreendentemente, Agostinho contará com a compreensão e compaixão de Januária.<U+200B>","Ficção/Fiction",95,"Brasil",2018,"Première Brasil: Hors Concours longa ficção","Segunda",2018-11-05,20:45:00,"Roxy 1","Copacabana",22:20:00
"455","Uma noite não é nada","Alain Fresnot","<U+200B>São Paulo, 1984.  Agostinho, um professor de 
física decadente,  é casado com Januária e leciona em um curso supletivo noturno. Ele se apaixona por sua aluna Márcia, uma jovem instável, viciada em 
drogas e soropositiva. Dividido entre a rotina 
familiar e os encontros com Márcia, Agostinho arrisca tudo e, em um misto de paixão e loucura, se contamina propositalmente com o vírus HIV. Surpreendentemente, Agostinho contará com a compreensão e compaixão de Januária.<U+200B>","Ficção/Fiction",95,"Brasil",2018,"Première Brasil: Hors Concours longa ficção","Terça",2018-11-06,21:00:00,"Reserva Cultural Niterói 1","Niterói",22:35:00
"456","Morra, monstro, morra","Alejandro Fadel","<U+200B>Cruz, um policial rural, investiga o bizarro caso do cadáver de uma mulher sem cabeça encontrado em uma região remota das Montanhas dos Andes. David, marido da amante de Cruz, Francisca, surge como o principal suspeito e é logo enviado para um hospital psiquiátrico. Ele jura que a culpa do crime é da aparição inexplicável e brutal de um “Monstro”. Cruz acaba desencavando uma misteriosa teoria que envolve geometria rural, motociclistas de 
montanha e um mantra que não sai da sua cabeça: 
Mate-me, Monstro. Exibido na mostra Um Certo Olhar do Festival de Cannes 2018.<U+200B>","Ficção/Fiction",109,"Argentina / França / Chile",2018,"Midnight","Domingo",2018-11-04,19:40:00,"Estação NET Rio 4","Botafogo",21:29:00
"457","Morra, monstro, morra","Alejandro Fadel","<U+200B>Cruz, um policial rural, investiga o bizarro caso do cadáver de uma mulher sem cabeça encontrado em uma região remota das Montanhas dos Andes. David, marido da amante de Cruz, Francisca, surge como o principal suspeito e é logo enviado para um hospital psiquiátrico. Ele jura que a culpa do crime é da aparição inexplicável e brutal de um “Monstro”. Cruz acaba desencavando uma misteriosa teoria que envolve geometria rural, motociclistas de 
montanha e um mantra que não sai da sua cabeça: 
Mate-me, Monstro. Exibido na mostra Um Certo Olhar do Festival de Cannes 2018.<U+200B>","Ficção/Fiction",109,"Argentina / França / Chile",2018,"Midnight","Segunda",2018-11-05,14:00:00,"Estação NET Gávea 2","Gávea",15:49:00
"458","Morra, monstro, morra","Alejandro Fadel","<U+200B>Cruz, um policial rural, investiga o bizarro caso do cadáver de uma mulher sem cabeça encontrado em uma região remota das Montanhas dos Andes. David, marido da amante de Cruz, Francisca, surge como o principal suspeito e é logo enviado para um hospital psiquiátrico. Ele jura que a culpa do crime é da aparição inexplicável e brutal de um “Monstro”. Cruz acaba desencavando uma misteriosa teoria que envolve geometria rural, motociclistas de 
montanha e um mantra que não sai da sua cabeça: 
Mate-me, Monstro. Exibido na mostra Um Certo Olhar do Festival de Cannes 2018.<U+200B>","Ficção/Fiction",109,"Argentina / França / Chile",2018,"Midnight","Quinta",2018-11-08,14:45:00,"Estação NET Rio 5","Botafogo",16:34:00
"459","Jéssika","Galba Gogóia","<U+200B>Jéssika é uma travesti. Anos depois de deixar o interior do Nordeste, retorna para sua cidade natal. Nessa viagem, reencontra sua história e a si mesma.<U+200B>","Ficção/Fiction",18,"Brasil",2017,"Première Brasil: Novos Rumos curta","Domingo",2018-11-04,NA,"Estação NET Gávea 2","Gávea",NA
"460","Jéssika","Galba Gogóia","<U+200B>Jéssika é uma travesti. Anos depois de deixar o interior do Nordeste, retorna para sua cidade natal. Nessa viagem, reencontra sua história e a si mesma.<U+200B>","Ficção/Fiction",18,"Brasil",2017,"Première Brasil: Novos Rumos curta","Domingo",2018-11-04,20:15:00,"Estação NET Gávea 1","Gávea",20:33:00
"461","Jéssika","Galba Gogóia","<U+200B>Jéssika é uma travesti. Anos depois de deixar o interior do Nordeste, retorna para sua cidade natal. Nessa viagem, reencontra sua história e a si mesma.<U+200B>","Ficção/Fiction",18,"Brasil",2017,"Première Brasil: Novos Rumos curta","Segunda",2018-11-05,18:30:00,"Estação NET Rio 3","Botafogo",18:48:00
"462","Jéssika","Galba Gogóia","<U+200B>Jéssika é uma travesti. Anos depois de deixar o interior do Nordeste, retorna para sua cidade natal. Nessa viagem, reencontra sua história e a si mesma.<U+200B>","Ficção/Fiction",18,"Brasil",2017,"Première Brasil: Novos Rumos curta","Terça",2018-11-06,19:00:00,"Cine Arte UFF","Niterói",19:18:00
"463","Luna","Cris Azzi","<U+200B>Na escola, Luana, adolescente introvertida, criada pela mãe solteira, conhece Emília, também filha única, mas com pais ricos que vivem viajando. A amizade das duas é abalada quando Luana tem sua intimidade exposta nas redes sociais.<U+200B>","Ficção/Fiction",89,"Brasil",2018,"Première Brasil: Novos Rumos longa","Domingo",2018-11-04,NA,"Estação NET Gávea 2","Gávea",NA
"464","Luna","Cris Azzi","<U+200B>Na escola, Luana, adolescente introvertida, criada pela mãe solteira, conhece Emília, também filha única, mas com pais ricos que vivem viajando. A amizade das duas é abalada quando Luana tem sua intimidade exposta nas redes sociais.<U+200B>","Ficção/Fiction",89,"Brasil",2018,"Première Brasil: Novos Rumos longa","Domingo",2018-11-04,20:15:00,"Estação NET Gávea 1","Gávea",21:44:00
"465","Luna","Cris Azzi","<U+200B>Na escola, Luana, adolescente introvertida, criada pela mãe solteira, conhece Emília, também filha única, mas com pais ricos que vivem viajando. A amizade das duas é abalada quando Luana tem sua intimidade exposta nas redes sociais.<U+200B>","Ficção/Fiction",89,"Brasil",2018,"Première Brasil: Novos Rumos longa","Segunda",2018-11-05,18:30:00,"Estação NET Rio 3","Botafogo",19:59:00
"466","Luna","Cris Azzi","<U+200B>Na escola, Luana, adolescente introvertida, criada pela mãe solteira, conhece Emília, também filha única, mas com pais ricos que vivem viajando. A amizade das duas é abalada quando Luana tem sua intimidade exposta nas redes sociais.<U+200B>","Ficção/Fiction",89,"Brasil",2018,"Première Brasil: Novos Rumos longa","Terça",2018-11-06,19:00:00,"Cine Arte UFF","Niterói",20:29:00
"467","CINE HOLLIUDY 2 - A CHIBATA SIDERAL","HALDER GOMES","<U+200B>Pacatuba, Ceará, anos 1980. Com a chegada do videocassete, Francisgleydisson se vê obrigado a fechar o seu querido Cine Holliúdy, o que 
compromete o pagamento da faculdade de seu filho, agora com 18 anos. Para salvar a situação, ele 
decide produzir um filme de alienígenas, usando como atores os habitantes da cidade.<U+200B>","Ficção/Fiction",100,"Brasil",2018,NA,"Sábado",2018-11-03,NA,"CCLSR - Cine Odeon NET Claro","Centro",NA
